train_no,train_category,run_date,step_seq,from_station,to_station,booked_srt_min,actual_srt_min,minutes_lost,length_km,dep_delay_min,dep_time,arr_time
22918,Express,2026-09-17,11,SWM,KOTA,75,73,-2,107.89999999999998,99,2026-09-18T04:04:00+05:30,2026-09-18T05:17:00+05:30
22918,Express,2026-09-17,12,KOTA,RMA,48,58,10,72.29999999999995,98,2026-09-18T05:28:00+05:30,2026-09-18T06:26:00+05:30
22918,Express,2026-09-17,13,RMA,BWM,18,29,11,28.100000000000023,107,2026-09-18T06:27:00+05:30,2026-09-18T06:56:00+05:30
22918,Express,2026-09-17,14,BWM,RTM,120,105,-15,166.39999999999998,118,2026-09-18T06:58:00+05:30,2026-09-18T08:43:00+05:30
22918,Express,2026-09-17,15,RTM,BRC,219,201,-18,262.79999999999995,104,2026-09-18T08:54:00+05:30,2026-09-18T12:15:00+05:30
22918,Express,2026-09-17,16,BRC,BH,45,51,6,70.60000000000014,84,2026-09-18T12:21:00+05:30,2026-09-18T13:12:00+05:30
22918,Express,2026-09-17,17,BH,ST,53,46,-7,59.09999999999991,90,2026-09-18T13:14:00+05:30,2026-09-18T14:00:00+05:30
22918,Express,2026-09-17,18,ST,NVS,21,21,0,29.5,84,2026-09-18T14:06:00+05:30,2026-09-18T14:27:00+05:30
22918,Express,2026-09-17,19,NVS,BL,33,36,3,39.299999999999955,84,2026-09-18T14:29:00+05:30,2026-09-18T15:05:00+05:30
22918,Express,2026-09-17,20,BL,VAPI,33,20,-13,26.200000000000045,87,2026-09-18T15:07:00+05:30,2026-09-18T15:27:00+05:30
22918,Express,2026-09-17,21,VAPI,BOR,43,58,15,70.29999999999995,75,2026-09-18T15:30:00+05:30,2026-09-18T16:28:00+05:30
22918,Express,2026-09-17,22,BOR,BVI,57,69,12,68.20000000000005,90,2026-09-18T16:30:00+05:30,2026-09-18T17:39:00+05:30
22918,Express,2026-09-17,23,BVI,BDTS,60,29,-31,18.40000000000009,102,2026-09-18T17:42:00+05:30,2026-09-18T18:11:00+05:30
